Date,Open,High,Low,Close,Adj Close,Volume
2018-03-08,110.029999,112.129997,109.580002,112.080002,101.566711,5437700
2018-03-09,112.269997,112.570000,111.639999,112.540001,101.983559,3680600
2018-03-12,112.500000,113.089996,112.080002,112.750000,102.173851,4509600
2018-03-13,113.269997,113.900002,112.720001,113.599998,102.944122,4590000
2018-03-14,113.570000,113.769997,112.230003,112.610001,102.046997,4055700
2018-03-15,112.400002,113.250000,111.660004,111.989998,101.485146,3906800
2018-03-16,112.330002,113.199997,111.580002,111.639999,101.167992,7730800
2018-03-19,111.650002,111.989998,110.050003,110.360001,100.008049,4216700
2018-03-20,110.750000,111.300003,109.830002,109.900002,99.591187,3319000
2018-03-21,109.889999,110.080002,108.529999,108.739998,98.540009,3867600
2018-03-22,108.449997,109.669998,107.800003,107.940002,97.815056,4325500
2018-03-23,108.089996,108.739998,105.940002,106.150002,96.192955,4873300
2018-03-26,106.680000,107.470001,106.089996,106.809998,96.791039,4119400
2018-03-27,107.230003,108.540001,106.510002,107.639999,97.543190,5036300
2018-03-28,108.139999,110.110001,108.000000,109.180000,98.938744,6413000
2018-03-29,110.120003,110.660004,108.970001,109.150002,98.911545,3829500
2018-04-02,108.620003,109.220001,106.440002,107.050003,97.008530,4325500
2018-04-03,107.389999,108.529999,106.589996,108.190002,98.041603,4699000
2018-04-04,107.779999,110.730003,107.239998,110.180000,99.844940,4694200
2018-04-05,110.430000,111.180000,109.750000,110.570000,100.198357,3275700
2018-04-06,110.059998,110.980003,108.769997,109.300003,99.047493,3579100
2018-04-09,109.540001,110.449997,108.779999,109.379997,99.119972,2620000
2018-04-10,109.739998,110.199997,108.919998,109.400002,99.138100,2817000
2018-04-11,108.570000,109.470001,108.419998,108.680000,98.485634,4000200
2018-04-12,108.959999,109.510002,108.269997,108.309998,98.150322,2691700
2018-04-13,108.849998,109.459999,108.519997,109.260002,99.011230,2828300
2018-04-16,109.750000,110.639999,109.519997,109.919998,99.609329,2769800
2018-04-17,108.690002,109.080002,107.980003,108.870003,98.657822,5022000
2018-04-18,108.970001,109.360001,106.459999,106.980003,96.945107,6525500
2018-04-19,106.709999,106.940002,105.080002,105.570000,95.667366,6320200
2018-04-20,105.449997,105.599998,102.269997,102.480003,92.867210,8650000
2018-04-23,102.550003,102.800003,101.839996,102.580002,92.957832,6670600
2018-04-24,102.620003,102.849998,100.970001,101.440002,91.924759,5695500
2018-04-25,101.209999,102.360001,100.849998,101.150002,91.661972,4828300
2018-04-26,102.250000,104.080002,101.150002,103.260002,93.574036,5978800
2018-04-27,102.220001,102.989998,101.650002,101.709999,92.169426,4765900
2018-04-30,101.849998,102.389999,100.580002,100.940002,91.471664,5479900
2018-05-01,100.360001,100.930000,98.570000,99.129997,89.831444,4543900
2018-05-02,99.160004,99.360001,97.029999,97.230003,88.109673,5927700
2018-05-03,97.480003,98.089996,96.699997,97.599998,88.444939,6668200
2018-05-04,97.550003,99.769997,97.500000,98.989998,89.704567,5937000
2018-05-07,98.980003,99.309998,98.070000,98.230003,89.015854,3475400
2018-05-08,97.910004,97.989998,96.430000,96.790001,87.710938,5333700
2018-05-09,97.190002,97.519997,95.940002,96.160004,87.140030,6201500
2018-05-10,96.430000,97.739998,96.400002,97.269997,88.145897,3100600
2018-05-11,97.580002,98.260002,96.879997,97.430000,88.290916,3507300
2018-05-14,97.690002,97.730003,96.730003,97.150002,88.037170,4307900
2018-05-15,96.610001,97.239998,96.360001,96.800003,87.719994,6555700
2018-05-16,96.639999,97.550003,96.550003,97.190002,88.073418,5544700
2018-05-17,97.550003,97.989998,97.150002,97.919998,88.734947,6531100
2018-05-18,98.309998,98.449997,97.320000,97.510002,88.363403,6894000
2018-05-21,98.220001,99.980003,98.059998,99.510002,90.175804,6678100
2018-05-22,99.779999,100.459999,99.430000,99.930000,90.556404,6807600
2018-05-23,99.930000,100.599998,99.610001,100.449997,91.027618,6249900
2018-05-24,100.309998,100.580002,99.760002,100.180000,90.782959,4696700
2018-05-25,100.180000,101.110001,99.900002,100.309998,90.900757,5324300
2018-05-29,100.000000,101.290001,100.000000,101.099998,91.616646,8302600
2018-05-30,101.660004,102.239998,101.089996,101.830002,92.278175,6256600
2018-05-31,101.150002,101.300003,99.660004,100.250000,91.681892,8270100
2018-06-01,100.540001,100.930000,99.650002,100.250000,91.681892,4414200
2018-06-04,100.769997,101.089996,100.029999,100.120003,91.563004,3932000
2018-06-05,100.459999,100.959999,99.879997,100.209999,91.645340,4851900
2018-06-06,100.400002,100.860001,99.820000,100.830002,92.212341,3946700
2018-06-07,100.510002,101.510002,100.330002,101.160004,92.514137,5052900
2018-06-08,101.180000,102.610001,101.180000,102.489998,93.730453,4795500
2018-06-11,102.610001,103.410004,102.269997,103.209999,94.388916,3984500
2018-06-12,103.230003,104.550003,102.820000,104.480003,95.550377,5075900
2018-06-13,104.160004,105.599998,104.160004,105.269997,96.272858,7553500
2018-06-14,105.260002,105.360001,104.430000,105.129997,96.144829,4812600
2018-06-15,105.099998,107.750000,104.820000,107.610001,98.412865,10573000
2018-06-18,107.010002,107.209999,104.830002,105.379997,96.373451,5964400
2018-06-19,105.489998,106.680000,105.220001,105.959999,96.903885,5504400
2018-06-20,105.730003,106.110001,105.360001,105.809998,96.766701,4601400
2018-06-21,106.570000,107.430000,106.300003,107.239998,98.074486,6550700
2018-06-22,107.239998,108.669998,107.139999,108.370003,99.107910,5709400
2018-06-25,107.709999,109.589996,107.709999,108.989998,99.674927,5183000
2018-06-26,109.050003,109.169998,107.470001,108.050003,98.815254,5034100
2018-06-27,108.370003,108.959999,107.620003,108.269997,99.016449,6229200
2018-06-28,108.419998,109.300003,108.300003,108.680000,99.391426,4297400
2018-06-29,108.720001,109.500000,107.800003,108.870003,99.565178,4721400
2018-07-02,108.699997,110.000000,108.309998,109.529999,100.168762,4711900
2018-07-03,108.580002,109.570000,108.059998,108.800003,99.501160,3769100
2018-07-05,108.910004,109.620003,108.000000,109.550003,100.187073,4870400
2018-07-06,109.489998,110.019997,108.970001,109.559998,100.196190,4387300
2018-07-09,109.129997,109.300003,107.519997,107.760002,98.550056,7866400
2018-07-10,110.620003,113.000000,109.680000,112.889999,103.241592,16107200
2018-07-11,112.639999,112.940002,112.099998,112.540001,102.921509,5521400
2018-07-12,112.540001,112.709999,110.970001,111.529999,101.997841,5500100
2018-07-13,111.680000,112.790001,111.620003,112.690002,103.058685,4417100
2018-07-16,112.559998,113.120003,111.750000,112.959999,103.305626,5413600
2018-07-17,113.470001,115.029999,113.470001,114.879997,105.061501,6783800
2018-07-18,114.919998,115.000000,113.889999,114.830002,105.015778,5379000
2018-07-19,114.769997,116.589996,114.750000,115.769997,105.875435,9241300
2018-07-20,115.750000,116.790001,115.220001,116.010002,106.094917,27559700
2018-07-23,115.519997,115.980003,113.580002,114.389999,104.613388,7769300
2018-07-24,114.139999,114.919998,113.849998,114.739998,104.933479,5095100
2018-07-25,114.940002,115.669998,114.500000,115.209999,105.363304,4762300
2018-07-26,116.139999,116.900002,114.879997,115.000000,105.171272,5096300
2018-07-27,114.769997,115.349998,114.029999,114.279999,104.512802,4563700
2018-07-30,113.779999,114.589996,113.669998,114.180000,104.421349,3621800
2018-07-31,114.660004,115.489998,114.110001,115.000000,105.171272,4892100
2018-08-01,114.419998,114.529999,113.230003,113.610001,103.900063,4169000
2018-08-02,113.599998,114.930000,113.089996,114.690002,104.887749,4167200
2018-08-03,114.769997,116.699997,114.370003,116.300003,106.360161,3934500
2018-08-06,117.250000,118.440002,116.900002,117.379997,107.347847,6704800
2018-08-07,116.449997,116.449997,113.529999,114.220001,104.457916,6919600
2018-08-08,114.519997,114.849998,113.470001,113.489998,103.790314,5172900
2018-08-09,114.120003,114.120003,113.379997,113.699997,103.982368,4115400
2018-08-10,113.589996,113.970001,112.570000,112.870003,103.223305,3711900
2018-08-13,112.809998,113.139999,112.010002,113.019997,103.360481,3170100
2018-08-14,112.699997,113.489998,112.110001,113.099998,103.433655,3836700
2018-08-15,112.760002,113.739998,112.250000,113.449997,103.753738,6513300
2018-08-16,113.739998,114.730003,113.370003,114.250000,104.485359,4504600
2018-08-17,114.000000,115.089996,114.000000,114.959999,105.134674,3391600
2018-08-20,114.989998,115.849998,114.599998,114.839996,105.024933,3676000
2018-08-21,115.250000,115.250000,113.650002,113.720001,104.000648,4667700
2018-08-22,113.699997,113.820000,111.959999,112.239998,102.647141,3860900
2018-08-23,112.169998,112.230003,111.510002,111.930000,102.363640,4508800
2018-08-24,111.870003,112.529999,111.800003,112.150002,102.564835,3677700
2018-08-27,112.580002,112.769997,111.830002,112.410004,102.802620,3155700
2018-08-28,112.220001,112.449997,110.889999,111.169998,101.668602,5229400
2018-08-29,111.300003,112.120003,111.220001,112.050003,102.473389,2403200
2018-08-30,111.870003,112.230003,111.550003,111.959999,102.391075,2119100
2018-08-31,111.769997,112.580002,111.260002,112.010002,102.436806,4248800
2018-09-04,111.820000,112.089996,110.449997,111.000000,101.513130,4576300
2018-09-05,110.760002,113.169998,110.699997,113.120003,103.451942,4392100
2018-09-06,112.000000,113.529999,111.440002,113.500000,104.658051,4808300
2018-09-07,112.849998,113.500000,111.510002,112.739998,103.957253,3833800
2018-09-10,112.919998,113.989998,112.699997,113.570000,104.722588,3289700
2018-09-11,111.849998,113.750000,111.849998,113.330002,104.501289,2807300
2018-09-12,113.309998,114.230003,113.040001,113.849998,104.980782,3651400
2018-09-13,114.489998,115.010002,113.690002,114.989998,106.031967,3808100
2018-09-14,114.889999,114.889999,113.720001,114.570000,105.644669,2698300
2018-09-17,114.599998,115.449997,114.220001,115.400002,106.410027,3092600
2018-09-18,115.480003,115.480003,113.690002,113.980003,105.100639,4081200
2018-09-19,113.949997,114.239998,113.459999,113.769997,104.906998,2844900
2018-09-20,114.230003,115.510002,114.110001,115.220001,106.244049,3375900
2018-09-21,115.260002,115.519997,114.839996,114.910004,105.958199,6989500
2018-09-24,114.099998,114.720001,112.199997,112.269997,103.523857,3387400
2018-09-25,112.639999,112.750000,111.760002,111.970001,103.247246,3538700
2018-09-26,112.269997,112.860001,111.309998,111.500000,102.813843,4053500
2018-09-27,111.430000,112.400002,110.910004,111.050003,102.398903,3841500
2018-09-28,111.540001,112.050003,110.910004,111.800003,103.090477,5945300
2018-10-01,112.150002,112.480003,110.669998,110.709999,102.085388,5064700
2018-10-02,110.449997,111.110001,107.699997,108.720001,100.250420,6702200
2018-10-03,109.209999,109.709999,107.169998,107.519997,99.143898,6107500
2018-10-04,106.849998,107.400002,105.800003,106.610001,98.304802,4930300
2018-10-05,106.250000,107.010002,105.980003,106.489998,98.194145,3438100
2018-10-08,106.360001,108.339996,106.309998,108.190002,99.761703,3994100
2018-10-09,108.680000,108.940002,107.519997,108.120003,99.697159,4105600
2018-10-10,107.589996,109.349998,107.199997,107.339996,98.977928,5796200
2018-10-11,108.209999,108.480003,104.900002,105.059998,96.875542,5755100
2018-10-12,105.300003,105.760002,104.529999,105.279999,97.078400,4543000
2018-10-15,105.199997,106.650002,105.169998,105.629997,97.401131,3805700
2018-10-16,106.309998,107.690002,105.839996,107.389999,99.024025,4061600
2018-10-17,107.209999,108.779999,107.190002,108.309998,99.872368,4495900
2018-10-18,108.480003,109.349998,107.550003,107.930000,99.521950,4093700
2018-10-19,108.589996,110.599998,108.489998,110.290001,101.698128,5109000
2018-10-22,110.089996,110.889999,109.239998,109.400002,100.877457,5477700
2018-10-23,108.930000,110.529999,108.320000,110.129997,101.550575,4484100
2018-10-24,110.199997,114.160004,109.949997,112.959999,104.160110,8222900
2018-10-25,112.959999,113.269997,111.419998,112.849998,104.058678,6712900
2018-10-26,111.620003,112.059998,109.690002,110.449997,101.845642,5872800
2018-10-29,111.290001,113.309998,111.139999,112.889999,104.095558,5706000
2018-10-30,113.750000,114.230003,112.599998,113.769997,104.906998,4900400
2018-10-31,113.489998,113.489998,111.190002,112.379997,103.625282,6449500
2018-11-01,112.000000,113.139999,110.980003,111.510002,102.823074,5736700
2018-11-02,111.489998,112.099998,109.629997,111.169998,102.509567,6705700
2018-11-05,111.690002,114.440002,111.279999,114.389999,105.478729,5270400
2018-11-06,114.029999,115.349998,113.860001,115.209999,106.234833,3913400
2018-11-07,115.449997,115.769997,114.440002,115.610001,106.603668,4219600
2018-11-08,115.379997,116.500000,115.250000,116.059998,107.018608,2925100
2018-11-09,116.080002,117.709999,116.080002,117.480003,108.327995,5026300
2018-11-12,117.000000,118.320000,116.709999,116.970001,107.857727,4781900
2018-11-13,117.750000,117.750000,116.209999,117.139999,108.014473,3609900
2018-11-14,117.440002,117.480003,116.269997,116.650002,107.562645,4423800
2018-11-15,116.430000,116.989998,115.599998,116.800003,107.700966,4045700
2018-11-16,117.050003,118.480003,116.839996,118.349998,109.130234,4484300
2018-11-19,118.080002,119.519997,117.970001,119.010002,109.738800,4673900
2018-11-20,119.800003,120.279999,115.779999,116.000000,106.963280,5087800
2018-11-21,115.889999,116.889999,114.919998,115.279999,106.299370,3245000
2018-11-23,114.779999,116.570000,114.779999,115.410004,106.419243,1444700
2018-11-26,115.879997,116.430000,114.989998,115.860001,106.834190,2972500
2018-11-27,115.370003,116.529999,114.900002,116.440002,107.369019,2884700
2018-11-28,115.980003,118.519997,115.570000,118.500000,109.268532,3989400
2018-11-29,118.400002,118.870003,117.440002,118.269997,109.056450,2878700
2018-11-30,118.129997,122.000000,118.129997,121.940002,112.440544,8051100
2018-12-03,120.480003,120.910004,117.510002,118.980003,109.711136,6112600
2018-12-04,119.370003,120.610001,117.449997,117.800003,108.623077,7018200
2018-12-06,116.309998,117.379997,114.099998,116.839996,108.593315,5191700
2018-12-07,116.370003,116.980003,115.379997,115.820000,107.645302,4615500
2018-12-10,116.400002,116.620003,114.459999,116.190002,107.989197,4150600
2018-12-11,116.900002,118.190002,116.680000,117.290001,109.011566,5545100
2018-12-12,118.339996,118.589996,116.410004,117.000000,108.742035,4889700
2018-12-13,117.139999,118.889999,117.110001,118.349998,109.996735,6181200
2018-12-14,117.320000,117.550003,113.669998,113.949997,105.907303,7404200
2018-12-17,114.370003,115.070000,112.199997,112.870003,104.903534,6015300
2018-12-18,113.220001,113.529999,110.750000,111.839996,103.946228,5846200
2018-12-19,112.629997,113.190002,109.629997,110.040001,102.273277,6915400
2018-12-20,110.199997,111.930000,109.199997,110.209999,102.431267,8468300
2018-12-21,110.959999,114.160004,108.809998,109.419998,101.697029,13263600
2018-12-24,110.129997,111.089996,105.959999,106.029999,98.546310,3354000
2018-12-26,106.220001,108.440002,105.029999,108.330002,100.683968,4537000
2018-12-27,107.769997,109.470001,106.029999,109.419998,101.697029,5175900
2018-12-28,110.089996,111.099998,109.220001,110.360001,102.570686,5410300
2018-12-31,110.580002,111.089996,109.320000,110.480003,102.682220,5019100
2019-01-02,109.150002,110.019997,108.230003,109.279999,101.566902,4835400
2019-01-03,108.910004,110.150002,108.050003,108.260002,100.618919,5975900
2019-01-04,109.540001,110.599998,108.239998,110.480003,102.682220,6293900
2019-01-07,110.010002,110.379997,108.650002,109.529999,101.799255,5220300
2019-01-08,110.139999,110.800003,109.419998,110.580002,102.775154,6407700
2019-01-09,110.330002,110.870003,107.489998,107.489998,99.903244,8521300
2019-01-10,107.410004,108.339996,107.360001,108.150002,100.516670,7905000
2019-01-11,107.860001,108.500000,107.639999,108.160004,100.525963,5939000
2019-01-14,107.849998,107.959999,106.959999,107.320000,99.745262,5804600
2019-01-15,107.459999,109.070000,106.730003,108.989998,101.297386,4508000
2019-01-16,108.989998,109.050003,107.699997,108.339996,100.693260,4953500
2019-01-17,108.139999,109.470001,108.089996,109.220001,101.511147,4612200
2019-01-18,109.970001,110.300003,109.169998,110.070000,102.301155,5142700
2019-01-22,109.860001,110.230003,108.779999,109.910004,102.152435,5298200
2019-01-23,109.680000,110.790001,109.510002,110.730003,102.914574,5197400
2019-01-24,110.309998,110.309998,108.410004,109.500000,101.771378,4478000
2019-01-25,110.150002,110.589996,109.040001,109.349998,101.631973,5074800
2019-01-28,108.959999,109.599998,108.000000,108.820000,101.139374,4055900
2019-01-29,108.930000,109.620003,108.510002,109.000000,101.306679,4301500
2019-01-30,108.940002,111.239998,108.540001,110.820000,102.998215,5023800
2019-01-31,110.970001,112.900002,110.209999,112.669998,104.717644,6183400
2019-02-01,112.949997,113.279999,111.449997,112.190002,104.271538,5010500
2019-02-04,112.209999,113.400002,111.849998,113.089996,105.107994,3665000
2019-02-05,113.029999,113.540001,112.489998,112.900002,104.931419,4593400
2019-02-06,113.410004,113.580002,112.300003,113.050003,105.070824,4209400
2019-02-07,112.820000,113.160004,112.160004,113.089996,105.107994,4227700
2019-02-08,112.930000,113.040001,111.930000,113.019997,105.042931,3868300
2019-02-11,113.160004,113.580002,112.639999,112.970001,104.996483,4851100
2019-02-12,113.230003,114.500000,112.220001,113.790001,105.758606,6765300
2019-02-13,114.110001,114.730003,113.629997,114.120003,106.065285,5528000
2019-02-14,113.000000,113.000000,111.879997,112.589996,104.643280,6359200
2019-02-15,115.849998,116.279999,114.110001,115.910004,107.728958,8889500
2019-02-19,116.800003,116.970001,115.199997,115.930000,107.747559,5596100
2019-02-20,115.750000,116.639999,115.410004,115.830002,107.654625,6038900
2019-02-21,115.500000,116.930000,115.470001,116.099998,107.905548,4825900
2019-02-22,116.110001,116.769997,115.589996,116.760002,108.518974,4865400
2019-02-25,117.169998,117.300003,115.709999,116.059998,107.868370,3755900
2019-02-26,116.370003,116.500000,115.430000,115.970001,107.784714,4074600
2019-02-27,115.540001,115.699997,114.410004,115.370003,107.227081,4175100
2019-02-28,114.739998,116.220001,114.209999,115.639999,108.349556,5586300
2019-03-01,115.860001,116.370003,115.230003,116.180000,108.855507,3629100
2019-03-04,116.550003,116.930000,115.500000,116.169998,108.846138,4383100
2019-03-05,115.980003,116.820000,115.660004,116.029999,108.714958,3785400
2019-03-06,115.779999,116.830002,115.580002,116.660004,109.305237,4770700
2019-03-07,116.209999,117.330002,115.699997,116.099998,108.780548,4858300
2019-03-08,115.830002,116.260002,114.260002,115.230003,107.965401,5003300
2019-03-11,115.300003,116.709999,114.980003,116.589996,109.239647,4821600
2019-03-12,116.750000,117.209999,116.010002,116.570000,109.220917,4356400
2019-03-13,116.879997,117.559998,116.459999,116.580002,109.230293,5968600
2019-03-14,116.860001,116.980003,115.449997,115.500000,108.218384,8986600
2019-03-15,115.680000,116.529999,115.370003,115.660004,108.368286,18194200
2019-03-18,116.169998,117.389999,116.050003,117.269997,109.876785,9476000
2019-03-19,117.360001,118.750000,117.250000,118.089996,110.645088,6751700
2019-03-20,118.070000,119.480003,117.349998,118.320000,110.860596,5733500
2019-03-21,118.010002,119.669998,118.010002,119.440002,111.909981,4305600
2019-03-22,119.500000,121.290001,119.449997,120.720001,113.109283,6668100
2019-03-25,120.260002,121.290001,120.080002,120.849998,113.231094,4275400
2019-03-26,121.459999,122.160004,121.260002,122.019997,114.327324,4583000
2019-03-27,122.459999,123.190002,121.190002,121.889999,114.205528,5318500
2019-03-28,121.889999,122.470001,121.589996,121.839996,114.158676,3694700
2019-03-29,122.290001,122.760002,121.269997,122.550003,114.823914,5758800
2019-04-01,122.589996,122.889999,121.589996,122.000000,114.308586,5025700
2019-04-02,121.900002,122.260002,121.559998,121.680000,114.008759,3242600
2019-04-03,121.680000,122.230003,120.739998,121.559998,113.896324,4534400
2019-04-04,121.809998,122.129997,121.169998,121.470001,113.812004,3022500
2019-04-05,121.349998,121.669998,120.820000,121.620003,113.952553,3971500
2019-04-08,121.720001,122.040001,121.209999,122.000000,114.308586,3140100
2019-04-09,121.739998,122.199997,120.849998,122.169998,114.467865,3864400
2019-04-10,122.349998,122.699997,121.660004,122.040001,114.346062,2681100
2019-04-11,122.360001,122.750000,121.169998,121.669998,113.999397,3399700
2019-04-12,121.529999,122.330002,121.150002,122.230003,114.524078,3501100
2019-04-15,122.440002,124.000000,122.360001,123.660004,115.863945,4419800
2019-04-16,123.220001,123.820000,121.889999,122.410004,114.692757,5263700
2019-04-17,125.000000,127.110001,123.839996,127.010002,119.002739,7318200
2019-04-18,128.229996,128.259995,126.730003,127.089996,119.077690,6331200
2019-04-22,126.769997,127.239998,125.879997,126.440002,118.468681,3707000
2019-04-23,126.680000,127.540001,126.120003,127.089996,119.077690,4464100
2019-04-24,127.410004,127.980003,126.669998,126.919998,118.918404,3517200
2019-04-25,125.650002,126.400002,125.180000,126.129997,118.178223,4433700
2019-04-26,126.519997,127.250000,126.120003,126.400002,118.431190,3033800
2019-04-29,126.139999,126.959999,126.019997,126.690002,118.702911,2793400
2019-04-30,127.050003,128.389999,126.339996,128.050003,119.977158,4963600
2019-05-01,127.849998,128.000000,127.010002,127.239998,119.218231,3810800
2019-05-02,127.239998,127.550003,126.169998,126.830002,118.834099,2875900
2019-05-03,127.099998,128.179993,126.919998,127.669998,119.621124,2854900
2019-05-06,127.300003,127.629997,126.760002,127.269997,119.246338,2883900
2019-05-07,126.639999,126.949997,125.180000,125.980003,118.037674,3558900
2019-05-08,125.800003,126.739998,124.949997,126.019997,118.075142,3844700
2019-05-09,125.769997,126.540001,124.849998,126.050003,118.103256,3127200
2019-05-10,126.139999,128.279999,125.620003,128.009995,119.939682,3720400
2019-05-13,127.019997,127.940002,126.629997,127.160004,119.143272,4297200
2019-05-14,127.559998,128.509995,127.290001,127.410004,119.377518,5150300
2019-05-15,127.099998,129.869995,127.099998,129.350006,121.195213,3751900
2019-05-16,129.369995,130.750000,128.759995,130.270004,122.057236,4812900
2019-05-17,129.919998,130.869995,129.649994,130.509995,122.282059,4011700
2019-05-20,130.039993,130.449997,129.550003,129.990005,121.794868,3965600
2019-05-21,130.580002,130.580002,128.850006,129.050003,120.914131,4080800
2019-05-22,129.100006,130.639999,128.949997,130.070007,121.869827,3588000
2019-05-23,129.600006,130.899994,129.509995,129.970001,121.776131,3901400
2019-05-24,130.330002,130.479996,128.960007,129.500000,121.335754,2702700
2019-05-28,129.500000,129.899994,127.360001,127.629997,119.583649,8806000
2019-05-29,127.580002,128.309998,126.839996,128.169998,120.089600,5502700
2019-05-30,128.149994,128.910004,127.779999,128.610001,120.501869,2710300
2019-05-31,128.000000,128.449997,126.989998,128.000000,119.930313,4191200
2019-06-03,127.860001,129.160004,127.489998,128.979996,120.848534,3588700
2019-06-04,129.750000,129.809998,128.020004,129.070007,120.932877,4242400
2019-06-05,129.220001,131.600006,128.860001,131.389999,123.106598,5084200
2019-06-06,131.080002,132.270004,130.559998,131.979996,124.564812,5528000
2019-06-07,132.839996,134.710007,132.589996,133.470001,125.971077,6332700
2019-06-10,133.179993,133.679993,132.360001,133.589996,126.084328,2957900
2019-06-11,134.059998,134.339996,132.690002,133.199997,125.716263,3553600
2019-06-12,134.009995,134.440002,132.660004,133.139999,125.659615,3302800
2019-06-13,133.449997,133.789993,131.850006,132.940002,125.470840,2851400
2019-06-14,133.009995,133.539993,132.559998,132.729996,125.272652,3291800
2019-06-17,132.720001,133.240005,131.889999,132.520004,125.074463,2725800
2019-06-18,134.419998,134.419998,131.860001,132.059998,124.640297,4378200
2019-06-19,132.059998,133.289993,131.330002,132.850006,125.385925,4349900
2019-06-20,133.869995,134.449997,133.339996,134.160004,126.622330,3847500
2019-06-21,134.160004,134.559998,133.630005,133.960007,126.433563,7696300
2019-06-24,134.649994,135.240005,133.940002,134.139999,126.603432,3685800
2019-06-25,133.979996,134.479996,133.539993,133.809998,126.291954,4176300
2019-06-26,133.059998,133.770004,132.300003,132.320007,124.885712,6024100
2019-06-27,132.250000,132.440002,131.380005,131.690002,124.291100,4750900
2019-06-28,132.279999,132.410004,130.759995,131.130005,123.762566,6318500
2019-07-01,131.990005,132.289993,131.070007,131.869995,124.460968,3544800
2019-07-02,132.089996,132.649994,131.350006,132.429993,124.989510,3233300
2019-07-03,132.979996,134.089996,132.770004,133.990005,126.461868,2859200
2019-07-05,132.889999,133.490005,131.550003,133.020004,125.546371,3356000
2019-07-08,133.100006,133.389999,132.039993,132.559998,125.112206,5854500
2019-07-09,133.000000,133.399994,130.720001,131.740005,124.338280,8233200
2019-07-10,132.399994,134.460007,131.869995,134.410004,126.858269,6141500
2019-07-11,134.210007,134.740005,133.350006,134.350006,126.801628,3944200
2019-07-12,134.000000,134.429993,132.610001,133.279999,125.791740,4481200
2019-07-15,133.600006,134.160004,132.550003,134.149994,126.612862,3077900
2019-07-16,134.080002,135.240005,133.050003,133.800003,126.282547,4019700
2019-07-17,133.919998,134.279999,132.470001,132.779999,125.319839,4105100
